order_id,order_time,distance_km,order_items,weather,traffic,rider_queue,prep_time_min,delivery_time_min
3960,2025-03-01 15:17:00,0.87,2,Storm,2,4,9,30.5
3961,2025-01-06 14:13:00,5.95,1,Rain,4,2,5,37.6
3962,2025-02-02 13:05:00,4.23,8,Fog,2,3,22,50.5
3963,2025-02-24 12:48:00,0.77,4,Clear,0,0,21,28.8
3964,2025-02-27 07:50:00,6.04,5,Clear,4,4,13,43.0
3965,2025-03-15 23:06:00,0.61,6,Fog,5,2,13,30.9
3966,2025-03-08 06:05:00,7.98,8,Clear,5,4,25,69.1
3967,2025-01-27 08:26:00,3.41,8,Clear,5,2,28,51.7
3968,2025-02-19 15:59:00,0.88,7,Cloudy,5,0,14,22.0
3969,2025-02-02 15:05:00,6.09,4,Clear,5,4,24,54.9
3970,2025-02-25 16:12:00,4.28,6,Cloudy,2,4,21,43.3
3971,2025-03-15 01:37:00,9.75,4,Clear,3,1,17,50.5
3972,2025-02-06 22:24:00,5.67,7,Clear,2,3,8,34.7
3973,2025-01-10 13:18:00,3.11,1,Storm,1,4,27,51.1
3974,2025-02-08 15:08:00,7.24,5,Rain,2,2,22,56.6
3975,2025-03-23 01:33:00,3.08,4,Rain,4,3,22,45.7
3976,2025-01-10 15:20:00,9.09,7,Rain,5,0,26,65.6
3977,2025-01-28 17:00:00,4.06,9,Fog,2,3,13,33.0
3978,2025-02-19 18:44:00,5.72,5,Clear,3,1,7,31.1
3979,2025-03-24 22:37:00,0.98,4,Clear,5,0,11,25.0
3980,2025-01-04 14:05:00,4.55,9,Clear,0,4,19,36.4
3981,2025-02-26 00:29:00,8.41,5,Rain,1,0,13,46.2
3982,2025-02-03 01:05:00,8.15,9,Clear,4,0,13,41.6
3983,2025-01-22 15:42:00,2.63,8,Clear,3,1,8,24.8
3984,2025-01-31 10:08:00,2.65,4,Clear,1,2,22,35.9
3985,2025-03-30 03:48:00,8.26,7,Clear,2,0,21,50.0
3986,2025-02-08 08:43:00,9.34,5,Clear,1,2,26,59.7
3987,2025-02-24 06:01:00,1.41,4,Rain,5,3,25,51.7
3988,2025-03-26 09:16:00,4.78,5,Clear,5,1,10,34.9
3989,2025-01-22 09:04:00,3.71,5,Fog,0,4,11,33.0
3990,2025-01-17 00:18:00,8.77,9,Rain,1,0,29,62.1
3991,2025-03-19 09:55:00,1.29,9,Clear,1,2,14,22.3
3992,2025-03-31 00:57:00,2.51,6,Rain,5,0,14,34.5
3993,2025-03-20 18:18:00,7.65,4,Clear,2,1,10,36.7
3994,2025-03-11 12:18:00,0.99,2,Storm,2,4,10,26.9
3995,2025-02-28 04:55:00,5.18,3,Cloudy,4,3,23,51.1
3996,2025-03-15 00:33:00,4.7,2,Rain,2,3,12,40.3
3997,2025-01-01 13:26:00,3.68,5,Rain,1,2,13,37.7
3998,2025-03-12 02:40:00,4.25,6,Clear,0,3,5,22.5
3999,2025-01-27 19:48:00,5.53,5,Clear,2,2,20,37.6
4000,2025-03-27 11:51:00,2.03,2,Fog,5,4,10,35.5
4001,2025-02-27 20:12:00,5.93,5,Clear,5,0,27,47.4
4002,2025-01-01 19:56:00,8.15,9,Clear,4,1,12,45.7
4003,2025-03-02 10:09:00,7.72,4,Clear,4,4,19,51.1
4004,2025-01-26 20:54:00,1.96,2,Storm,1,4,16,33.4
4005,2025-02-21 01:44:00,1.92,3,Clear,2,3,14,27.7
4006,2025-01-12 01:18:00,3.05,3,Cloudy,2,3,20,42.8
4007,2025-01-31 08:47:00,3.93,9,Clear,4,1,19,35.6
4008,2025-01-10 05:32:00,4.38,4,Clear,2,0,15,31.2
4009,2025-03-22 03:18:00,6.96,1,Storm,1,4,28,65.1
4010,2025-03-21 09:25:00,1.04,1,Clear,0,3,11,24.6
4011,2025-03-29 10:59:00,0.83,7,Rain,5,4,12,37.3
4012,2025-03-20 20:31:00,4.22,7,Clear,1,0,15,32.4
4013,2025-02-10 09:24:00,7.12,2,Clear,2,2,13,44.0
4014,2025-03-04 20:10:00,2.34,9,Clear,1,0,11,15.9
4015,2025-01-23 12:20:00,6.59,9,Cloudy,5,4,19,55.3
4016,2025-03-20 14:02:00,2.97,5,Rain,3,4,19,48.0
4017,2025-03-08 06:26:00,8.92,3,Storm,5,1,20,58.4
4018,2025-02-18 10:18:00,9.01,3,Clear,5,4,7,47.8
4019,2025-02-26 08:33:00,3.32,3,Rain,3,3,20,43.1
4020,2025-01-24 18:04:00,2.68,6,Clear,2,1,19,34.4
4021,2025-02-24 00:17:00,4.41,4,Cloudy,2,4,29,53.0
4022,2025-02-22 20:28:00,2.79,8,Storm,0,0,5,17.4
4023,2025-02-25 19:14:00,6.89,5,Storm,5,4,18,55.3
4024,2025-03-30 05:07:00,8.35,1,Clear,1,0,28,54.3
4025,2025-03-01 19:56:00,6.89,9,Rain,0,0,26,50.0
4026,2025-03-13 04:05:00,8.33,1,Clear,2,4,15,51.7
4027,2025-02-18 01:46:00,4.27,6,Cloudy,2,0,7,19.4
4028,2025-03-03 11:04:00,1.99,1,Clear,4,2,13,29.5
4029,2025-01-25 10:37:00,7.51,3,Clear,0,1,10,33.2
4030,2025-03-10 18:47:00,3.92,5,Clear,2,4,27,46.0
4031,2025-02-26 04:14:00,6.88,7,Clear,3,2,20,45.2
4032,2025-02-11 18:44:00,3.07,8,Clear,4,0,15,26.7
4033,2025-02-25 04:46:00,1.27,9,Fog,1,0,22,31.7
4034,2025-02-19 01:50:00,9.93,6,Rain,4,1,21,64.2
4035,2025-01-17 10:20:00,1.98,9,Fog,5,2,21,44.2
4036,2025-01-30 03:02:00,9.89,8,Fog,5,2,7,54.1
4037,2025-03-31 23:31:00,9.78,9,Clear,1,4,23,59.6
4038,2025-02-05 12:37:00,8.04,4,Rain,3,0,28,64.8
4039,2025-01-05 13:44:00,6.76,9,Clear,1,3,27,53.5
4040,2025-03-05 00:24:00,5.99,7,Cloudy,0,4,19,46.3
4041,2025-02-21 10:06:00,8.73,5,Clear,1,4,14,49.2
4042,2025-01-16 20:03:00,3.25,5,Clear,1,4,12,32.4
4043,2025-03-03 00:40:00,4.94,1,Clear,4,1,21,43.2
4044,2025-03-13 00:38:00,6.38,2,Clear,3,1,8,34.8
4045,2025-02-01 15:07:00,4.41,3,Clear,1,4,12,34.7
4046,2025-02-17 07:25:00,4.56,8,Clear,0,3,6,28.1
4047,2025-01-10 11:47:00,3.64,6,Storm,4,2,27,50.5
4048,2025-01-11 09:29:00,5.86,5,Fog,3,2,12,37.8
4049,2025-03-04 18:19:00,8.58,1,Clear,3,0,29,56.3
4050,2025-01-20 21:03:00,2.41,9,Clear,2,2,11,28.4
4051,2025-03-27 01:29:00,9.38,3,Fog,5,2,13,57.2
4052,2025-01-20 22:40:00,7.05,3,Clear,0,3,22,49.4
4053,2025-01-20 00:35:00,8.32,2,Fog,5,2,21,59.3
4054,2025-01-26 08:31:00,5.78,4,Clear,4,3,5,34.5
4055,2025-01-21 09:58:00,7.91,2,Rain,4,1,16,49.7
4056,2025-03-28 04:45:00,0.65,9,Rain,0,3,8,18.3
4057,2025-01-21 00:04:00,8.27,7,Rain,3,1,21,56.1
4058,2025-02-19 02:40:00,0.88,8,Fog,1,3,11,27.5
4059,2025-01-16 21:00:00,8.95,3,Clear,0,4,28,64.5
4060,2025-01-27 04:42:00,9.92,6,Clear,4,1,7,46.5
4061,2025-01-16 21:10:00,3.29,6,Rain,5,1,5,24.6
4062,2025-03-22 21:11:00,2.5,1,Fog,0,2,23,39.5
4063,2025-02-01 08:51:00,7.77,6,Clear,3,1,6,35.2
4064,2025-02-13 03:00:00,2.9,3,Fog,2,3,10,28.1
4065,2025-01-08 20:00:00,8.72,3,Clear,2,4,15,52.2
4066,2025-01-12 13:40:00,1.48,3,Clear,1,4,27,40.2
4067,2025-01-24 13:03:00,1.7,8,Storm,1,2,29,46.1
4068,2025-02-07 20:48:00,9.8,5,Clear,3,3,25,65.1
4069,2025-02-09 06:42:00,6.9,4,Rain,5,3,8,45.6
4070,2025-02-13 01:06:00,8.55,9,Clear,1,0,5,34.9
4071,2025-03-15 18:07:00,3.58,9,Clear,2,1,15,24.1
4072,2025-02-11 17:38:00,6.93,1,Rain,3,2,20,54.1
4073,2025-01-04 11:44:00,6.15,2,Rain,3,4,10,40.7
4074,2025-02-19 11:04:00,6.23,8,Clear,3,0,15,35.5
4075,2025-01-16 16:59:00,6.98,5,Clear,0,3,12,40.5
4076,2025-01-05 10:02:00,5.97,7,Clear,5,1,24,47.6
4077,2025-02-06 18:51:00,4.58,1,Clear,5,4,5,30.0
4078,2025-02-20 00:26:00,3.12,5,Cloudy,1,0,18,36.0
4079,2025-03-27 09:50:00,7.8,3,Fog,5,3,25,62.8
4080,2025-01-11 06:25:00,2.65,2,Clear,4,4,25,51.9
4081,2025-03-01 08:14:00,7.08,2,Clear,2,4,6,37.7
4082,2025-01-08 21:48:00,2.72,9,Cloudy,1,3,10,24.1
4083,2025-03-18 15:43:00,6.44,4,Rain,5,3,13,52.5
4084,2025-02-22 17:03:00,7.6,4,Rain,2,2,18,56.8
4085,2025-01-12 09:00:00,2.58,7,Storm,1,4,26,44.8
4086,2025-02-10 04:23:00,1.07,2,Clear,4,3,12,25.7
4087,2025-01-13 15:35:00,1.74,3,Clear,2,0,7,17.8
4088,2025-02-17 14:31:00,6.26,3,Cloudy,4,1,14,41.6
4089,2025-03-18 07:14:00,8.57,6,Rain,2,2,22,63.0
4090,2025-03-25 14:39:00,0.93,3,Clear,0,3,24,34.3
4091,2025-01-13 18:16:00,7.47,5,Clear,0,1,13,42.8
4092,2025-02-15 10:35:00,3.74,4,Clear,2,2,13,31.8
4093,2025-03-10 15:03:00,5.05,3,Storm,2,4,23,54.8
4094,2025-03-15 22:00:00,9.32,8,Clear,4,1,17,53.9
4095,2025-03-27 07:52:00,3.65,3,Clear,5,2,5,27.0
4096,2025-01-12 19:55:00,4.92,6,Cloudy,3,3,21,48.8
4097,2025-03-27 06:29:00,0.63,7,Clear,2,3,8,19.6
4098,2025-03-27 05:27:00,1.28,7,Clear,1,2,8,19.7
4099,2025-01-31 06:13:00,2.96,2,Clear,1,4,20,41.2
4100,2025-02-11 08:08:00,0.76,3,Clear,1,2,20,29.1
4101,2025-01-12 02:57:00,6.5,4,Clear,0,0,19,40.0
4102,2025-01-23 11:02:00,4.55,7,Cloudy,5,2,10,32.1
4103,2025-02-07 12:58:00,5.71,2,Fog,4,2,9,39.5
4104,2025-02-08 10:51:00,2.16,3,Clear,5,3,26,48.5
4105,2025-02-22 22:30:00,3.31,7,Clear,0,4,14,36.2
4106,2025-02-16 01:33:00,6.81,7,Rain,5,2,11,42.1
4107,2025-01-03 07:39:00,9.67,3,Clear,5,1,11,47.8
4108,2025-01-29 10:10:00,0.98,1,Clear,1,3,14,24.5
4109,2025-03-17 23:42:00,8.96,3,Cloudy,2,3,14,47.2
4110,2025-02-21 06:09:00,5.98,5,Clear,1,2,29,50.0
4111,2025-03-31 19:59:00,5.86,7,Clear,5,1,19,47.5
4112,2025-03-04 23:57:00,5.25,4,Clear,2,2,10,37.5
4113,2025-01-21 20:35:00,1.16,1,Clear,4,1,28,33.4
4114,2025-01-16 16:27:00,1.35,6,Clear,3,3,6,20.0
4115,2025-02-19 11:13:00,6.21,2,Clear,2,1,12,37.0
4116,2025-03-08 23:13:00,3.74,3,Clear,0,2,29,46.6
4117,2025-03-01 08:57:00,9.21,4,Rain,1,0,24,59.1
4118,2025-03-29 16:15:00,4.36,6,Clear,1,0,19,38.9
4119,2025-01-15 15:19:00,1.86,6,Clear,5,1,25,40.2
4120,2025-03-29 18:40:00,7.29,7,Rain,5,2,25,67.3
4121,2025-03-03 14:45:00,3.29,5,Fog,5,4,22,50.4
4122,2025-01-07 01:35:00,5.49,7,Clear,5,0,9,33.1
4123,2025-03-06 12:01:00,7.13,2,Clear,1,3,29,54.3
4124,2025-02-27 17:31:00,9.05,1,Clear,2,2,8,44.9
4125,2025-01-14 21:36:00,8.03,8,Storm,4,2,14,52.7
4126,2025-01-26 22:52:00,6.93,1,Clear,2,0,23,47.9
4127,2025-03-21 06:52:00,6.96,2,Clear,0,4,18,45.9
4128,2025-03-10 04:04:00,9.49,6,Clear,1,3,27,64.7
4129,2025-02-04 10:34:00,3.31,1,Clear,2,4,28,50.1
4130,2025-03-26 11:15:00,0.51,3,Clear,1,3,17,23.0
4131,2025-01-04 02:05:00,3.08,7,Clear,0,0,14,20.4
4132,2025-01-05 10:32:00,2.57,8,Fog,3,2,26,47.1
4133,2025-02-04 08:21:00,6.79,4,Rain,3,3,10,47.8
4134,2025-01-26 00:07:00,6.52,3,Clear,3,2,17,50.6
4135,2025-03-16 00:20:00,6.14,1,Clear,1,1,25,47.8
4136,2025-02-04 20:46:00,0.65,9,Clear,2,1,15,25.0
4137,2025-03-10 01:54:00,7.42,6,Clear,1,0,26,44.9
4138,2025-01-07 02:08:00,3.57,6,Fog,4,0,29,56.7
4139,2025-02-02 11:36:00,6.82,9,Cloudy,2,0,19,44.3
4140,2025-01-21 00:06:00,5.79,1,Clear,0,1,6,25.2
4141,2025-02-13 03:51:00,3.76,6,Clear,5,3,19,43.3
4142,2025-03-30 17:24:00,1.78,5,Clear,3,4,23,37.5
4143,2025-02-09 10:43:00,1.4,6,Rain,2,0,21,30.7
4144,2025-02-03 09:45:00,8.4,8,Rain,2,4,24,70.9
4145,2025-02-01 05:52:00,9.22,5,Fog,3,4,22,64.2
4146,2025-03-13 12:35:00,6.67,2,Storm,0,1,10,34.0
4147,2025-01-16 08:08:00,1.48,2,Clear,1,3,19,28.8
4148,2025-03-01 04:32:00,4.32,5,Rain,1,1,21,38.9
4149,2025-01-23 10:58:00,7.42,3,Rain,5,0,28,62.8
4150,2025-01-28 10:07:00,7.91,3,Rain,2,1,26,63.0
4151,2025-02-11 04:43:00,1.62,8,Clear,3,1,13,22.5
4152,2025-02-15 16:03:00,0.5,7,Rain,4,1,16,26.4
4153,2025-03-10 08:19:00,7.27,1,Rain,0,0,26,53.7
4154,2025-02-24 17:38:00,3.89,5,Rain,1,0,27,45.0
4155,2025-02-07 17:25:00,2.92,9,Rain,0,1,9,27.8
4156,2025-01-29 19:30:00,0.62,4,Storm,0,1,18,25.5
4157,2025-03-17 12:20:00,5.63,1,Rain,5,4,28,64.6
4158,2025-02-17 01:23:00,8.59,8,Rain,0,3,12,48.3
4159,2025-01-03 20:00:00,9.6,5,Rain,3,4,29,75.6
4160,2025-01-22 11:45:00,5.87,2,Clear,5,3,26,55.9
4161,2025-02-23 01:00:00,5.39,1,Clear,3,3,21,46.0
4162,2025-03-07 03:27:00,1.31,3,Clear,5,1,13,20.9
4163,2025-02-06 18:45:00,5.71,9,Rain,3,4,7,39.9
4164,2025-03-23 23:20:00,4.11,1,Rain,5,3,29,62.0
4165,2025-01-03 02:31:00,6.27,4,Cloudy,5,3,11,45.9
4166,2025-02-22 11:27:00,4.19,8,Clear,2,0,16,30.2
4167,2025-03-24 09:23:00,2.78,8,Clear,3,3,7,29.7
4168,2025-02-23 12:20:00,1.4,8,Clear,2,1,13,22.1
4169,2025-02-19 16:22:00,3.49,8,Clear,5,2,18,36.0
4170,2025-03-04 16:32:00,1.42,4,Storm,1,0,27,32.8
4171,2025-01-16 17:10:00,2.18,8,Clear,5,2,27,48.7
4172,2025-02-19 22:21:00,9.88,9,Rain,1,1,27,64.0
4173,2025-03-06 07:05:00,4.72,7,Rain,1,2,22,43.0
4174,2025-03-21 16:28:00,5.55,2,Clear,1,3,15,32.4
4175,2025-04-01 06:25:00,8.8,9,Fog,1,2,8,43.7
4176,2025-01-11 18:00:00,9.96,8,Clear,3,4,12,55.6
4177,2025-03-10 13:49:00,6.04,5,Clear,4,1,22,46.0
4178,2025-01-02 19:54:00,8.22,3,Fog,3,4,17,56.0
4179,2025-03-31 12:32:00,3.61,7,Fog,4,2,8,32.2
4180,2025-02-10 00:55:00,3.4,2,Clear,3,4,14,40.4
4181,2025-01-01 19:41:00,4.33,3,Clear,1,0,12,22.3
4182,2025-03-12 05:13:00,6.89,9,Clear,0,2,16,38.7
4183,2025-02-27 03:16:00,6.98,4,Clear,5,4,23,63.1
4184,2025-03-26 16:11:00,3.49,4,Cloudy,4,3,16,40.0
4185,2025-03-20 18:17:00,1.77,3,Rain,0,2,26,40.8
4186,2025-01-17 08:23:00,6.51,5,Clear,1,0,6,25.1
4187,2025-02-09 23:36:00,1.72,3,Fog,4,3,28,50.3
4188,2025-01-23 01:25:00,6.0,9,Clear,0,2,12,32.4
4189,2025-01-03 13:02:00,7.09,3,Clear,3,3,17,46.2
4190,2025-02-22 11:43:00,7.16,2,Cloudy,1,2,5,28.7
4191,2025-02-09 06:32:00,7.66,5,Fog,3,2,7,45.8
4192,2025-01-27 17:55:00,8.79,6,Fog,3,1,6,43.7
4193,2025-01-04 07:08:00,5.25,1,Rain,1,4,27,58.2
4194,2025-01-29 08:01:00,7.44,6,Storm,4,2,27,64.8
4195,2025-03-23 11:57:00,6.38,3,Clear,5,0,24,52.0
4196,2025-02-21 20:02:00,2.27,4,Rain,2,4,12,34.0
4197,2025-02-02 22:42:00,0.74,6,Cloudy,2,1,7,12.8
4198,2025-02-13 02:10:00,3.2,8,Clear,5,4,29,51.7
4199,2025-03-23 21:21:00,4.71,9,Storm,1,4,25,49.4
4200,2025-01-05 00:10:00,6.36,6,Clear,2,2,19,41.7
4201,2025-02-19 03:22:00,8.57,7,Clear,5,0,6,38.1
4202,2025-02-17 20:49:00,2.36,5,Storm,0,2,29,40.3
4203,2025-01-11 15:08:00,1.69,9,Clear,5,0,21,29.4
4204,2025-01-19 02:44:00,9.65,4,Rain,4,0,28,71.1
4205,2025-01-14 06:17:00,1.53,6,Clear,5,3,10,28.8
4206,2025-03-24 07:33:00,5.05,5,Cloudy,3,2,5,27.3
4207,2025-02-08 12:28:00,6.06,1,Clear,3,1,8,39.5
4208,2025-01-22 02:09:00,5.64,5,Clear,1,4,23,44.5
4209,2025-02-17 14:05:00,1.32,5,Clear,3,3,11,28.4
4210,2025-01-21 08:25:00,1.04,9,Cloudy,0,1,27,31.8
4211,2025-03-15 03:30:00,1.5,1,Storm,5,2,26,49.4
4212,2025-02-03 15:21:00,6.06,5,Storm,0,0,18,41.5
4213,2025-03-16 19:55:00,5.67,7,Clear,1,2,18,34.9
4214,2025-03-26 19:25:00,2.72,6,Clear,3,2,14,30.9
4215,2025-03-10 00:54:00,6.56,6,Clear,2,3,28,57.7
4216,2025-02-02 10:14:00,8.29,7,Rain,5,1,11,43.8
4217,2025-02-15 17:22:00,0.9,6,Clear,2,3,20,37.5
4218,2025-02-23 23:34:00,5.23,5,Cloudy,4,1,8,32.6
4219,2025-01-29 13:03:00,7.05,5,Storm,1,3,11,46.7
4220,2025-01-15 16:57:00,2.9,9,Clear,4,4,19,38.2
4221,2025-01-16 05:20:00,3.42,8,Clear,2,0,21,36.3
4222,2025-02-11 21:15:00,6.33,4,Storm,2,0,7,37.3
4223,2025-02-21 10:51:00,9.03,4,Clear,2,0,20,50.9
4224,2025-01-19 18:39:00,8.19,5,Clear,4,4,6,44.5
4225,2025-01-04 06:05:00,6.04,3,Clear,1,4,11,35.9
4226,2025-03-15 03:10:00,7.44,8,Rain,5,0,29,63.2
4227,2025-03-20 07:11:00,3.97,7,Storm,5,0,20,42.9
4228,2025-01-11 03:06:00,6.59,5,Clear,0,1,25,48.5
4229,2025-03-12 03:53:00,4.93,3,Clear,0,1,13,27.2
4230,2025-01-29 00:15:00,2.3,5,Clear,2,2,16,31.6
4231,2025-02-05 06:58:00,7.17,3,Storm,1,3,28,59.5
4232,2025-01-23 20:15:00,5.79,5,Clear,1,1,5,25.1
4233,2025-02-05 13:20:00,3.91,1,Clear,3,1,18,38.1
4234,2025-02-08 02:06:00,9.16,6,Cloudy,3,1,15,46.9
4235,2025-01-02 18:08:00,0.7,4,Cloudy,4,1,22,34.1
4236,2025-03-11 10:08:00,3.5,4,Cloudy,3,4,26,50.7
4237,2025-01-17 03:37:00,1.04,8,Fog,5,2,9,27.8
4238,2025-03-22 05:56:00,7.78,2,Clear,5,1,19,55.3
4239,2025-03-21 14:57:00,7.17,4,Clear,4,3,11,44.7
4240,2025-03-18 19:22:00,3.65,2,Clear,0,1,29,45.3
4241,2025-01-04 02:09:00,6.92,1,Clear,2,4,18,55.1
4242,2025-03-12 14:59:00,4.26,3,Cloudy,1,0,24,37.6
4243,2025-02-14 18:57:00,7.68,8,Storm,0,0,12,42.0
4244,2025-03-03 18:11:00,4.81,6,Storm,5,2,8,37.0
4245,2025-02-12 03:45:00,4.42,7,Clear,0,0,7,17.2
4246,2025-03-16 03:37:00,9.38,2,Cloudy,4,1,16,51.6
4247,2025-02-22 03:42:00,2.88,6,Fog,2,4,22,42.6
4248,2025-03-29 21:13:00,1.64,8,Clear,5,2,28,41.6
4249,2025-01-24 10:20:00,6.05,8,Fog,4,1,19,51.9
4250,2025-03-22 04:23:00,9.71,4,Clear,0,0,15,42.6
4251,2025-01-17 01:49:00,4.09,6,Clear,1,3,28,49.9
4252,2025-02-12 11:44:00,1.09,5,Rain,3,1,15,30.7
4253,2025-03-28 10:45:00,3.72,9,Rain,4,3,16,49.7
4254,2025-03-01 09:36:00,5.31,8,Clear,5,3,23,54.0
4255,2025-03-03 00:29:00,2.04,2,Clear,0,2,21,34.5
4256,2025-03-12 16:06:00,6.75,7,Cloudy,3,4,10,44.0
4257,2025-02-20 21:08:00,9.98,7,Rain,3,0,25,65.4
4258,2025-02-28 16:49:00,4.79,1,Storm,0,0,12,34.9
4259,2025-01-04 21:15:00,3.87,1,Clear,2,1,19,37.6
4260,2025-01-14 14:19:00,4.31,4,Clear,0,0,26,39.6
4261,2025-01-17 08:08:00,1.59,5,Clear,5,2,24,40.9
4262,2025-03-04 12:33:00,8.89,4,Clear,1,0,14,43.8
4263,2025-03-19 23:05:00,4.44,7,Clear,5,1,19,39.8
4264,2025-02-10 08:07:00,4.18,3,Clear,3,0,16,30.9
4265,2025-02-18 02:13:00,6.77,7,Rain,1,4,15,54.1
4266,2025-03-29 00:31:00,4.7,8,Clear,4,3,22,53.7
4267,2025-01-13 11:45:00,6.66,6,Fog,3,3,28,60.7
4268,2025-01-29 14:12:00,1.08,6,Clear,2,3,9,19.2
4269,2025-03-17 11:18:00,8.23,8,Clear,0,4,16,52.1
4270,2025-01-30 02:00:00,9.43,8,Clear,4,2,28,67.9
4271,2025-01-10 02:14:00,6.66,7,Clear,5,1,9,40.5
4272,2025-03-29 03:58:00,9.57,6,Clear,1,4,26,66.9
4273,2025-02-05 05:00:00,1.94,6,Cloudy,4,1,14,27.1
4274,2025-03-09 00:25:00,5.04,6,Storm,2,2,18,46.1
4275,2025-02-02 02:56:00,6.22,8,Clear,0,4,20,47.4
4276,2025-01-05 05:29:00,6.03,1,Clear,4,0,9,30.5
4277,2025-03-25 07:12:00,4.31,5,Rain,5,2,15,45.4
4278,2025-03-19 21:15:00,3.71,3,Storm,1,3,23,50.3
4279,2025-01-21 16:47:00,1.7,8,Clear,4,4,12,30.1
4280,2025-03-20 15:35:00,4.22,6,Rain,0,2,23,45.1
4281,2025-03-20 17:26:00,2.05,2,Fog,5,2,24,47.3
4282,2025-02-13 15:46:00,7.48,7,Storm,4,4,26,66.6
4283,2025-01-04 12:03:00,2.48,7,Fog,1,3,22,44.0
4284,2025-01-03 10:54:00,1.06,5,Fog,0,3,27,39.1
4285,2025-02-07 22:50:00,5.75,8,Cloudy,2,2,25,53.2
4286,2025-02-26 22:14:00,6.15,5,Clear,2,1,16,41.3
4287,2025-03-15 23:44:00,8.78,1,Rain,3,2,17,54.0
4288,2025-01-20 10:50:00,5.98,9,Storm,4,4,25,67.0
4289,2025-01-03 20:10:00,3.78,4,Rain,1,4,25,51.3
4290,2025-03-04 21:49:00,8.13,2,Cloudy,4,4,22,58.2
4291,2025-01-26 00:38:00,5.63,4,Clear,0,3,19,45.2
4292,2025-02-20 04:59:00,1.25,9,Clear,3,0,19,28.7
4293,2025-03-07 12:46:00,5.88,2,Clear,1,4,16,37.8
4294,2025-02-28 04:21:00,9.13,4,Clear,4,4,13,52.8
4295,2025-01-03 10:22:00,4.26,2,Clear,1,1,23,40.1
4296,2025-01-30 20:29:00,3.32,5,Storm,0,1,16,26.5
4297,2025-02-20 11:33:00,1.86,3,Clear,3,2,27,41.3
4298,2025-01-19 13:25:00,1.94,2,Storm,1,2,9,25.8
4299,2025-03-25 23:09:00,4.61,9,Rain,0,2,25,44.3
4300,2025-01-24 18:36:00,6.16,5,Clear,2,4,24,54.3
4301,2025-03-10 05:08:00,1.27,5,Clear,1,1,14,21.3
4302,2025-03-23 21:03:00,9.43,1,Rain,3,2,26,64.2
4303,2025-03-10 22:48:00,7.67,6,Storm,5,1,11,51.3
4304,2025-01-20 10:05:00,6.07,7,Fog,5,4,27,68.2
4305,2025-02-04 08:24:00,8.37,1,Fog,1,4,15,53.7
4306,2025-01-25 20:06:00,1.26,9,Cloudy,1,2,12,20.7
4307,2025-02-26 09:57:00,5.03,8,Rain,0,4,25,55.3
4308,2025-02-18 18:43:00,6.49,8,Cloudy,4,4,11,43.9
4309,2025-02-02 15:16:00,8.37,7,Fog,5,1,20,53.8
4310,2025-01-24 10:41:00,7.94,5,Fog,4,0,20,56.3
4311,2025-03-07 10:40:00,3.13,3,Clear,5,3,18,38.5
4312,2025-03-25 21:56:00,9.44,9,Cloudy,1,2,19,51.7
4313,2025-03-02 12:34:00,1.68,7,Clear,3,0,24,37.9
4314,2025-02-27 13:29:00,8.81,8,Storm,3,2,13,52.5
4315,2025-02-13 18:40:00,9.72,6,Clear,5,0,20,56.7
4316,2025-03-02 04:25:00,2.18,5,Clear,5,4,20,43.6
4317,2025-03-21 15:16:00,7.36,8,Clear,0,2,9,36.6
4318,2025-02-27 08:09:00,0.88,3,Clear,1,0,7,8.4
4319,2025-03-28 08:22:00,4.35,7,Clear,1,3,25,45.4
4320,2025-03-01 10:22:00,5.4,2,Fog,4,4,29,64.3
4321,2025-01-28 11:12:00,6.02,3,Clear,0,2,17,39.9
4322,2025-02-23 19:03:00,9.39,2,Clear,2,2,12,48.0
4323,2025-03-09 08:58:00,6.89,5,Clear,3,0,21,53.9
4324,2025-03-11 12:50:00,5.07,7,Rain,3,2,9,34.2
4325,2025-03-25 20:45:00,8.19,1,Clear,1,4,10,47.0
4326,2025-02-13 18:39:00,9.53,9,Clear,0,1,6,40.1
4327,2025-03-10 22:22:00,0.71,1,Clear,2,0,26,32.6
4328,2025-01-21 03:15:00,9.83,1,Rain,3,3,18,61.0
4329,2025-03-29 00:42:00,1.32,8,Clear,0,2,29,42.0
4330,2025-02-04 05:17:00,8.24,6,Clear,2,4,8,37.1
4331,2025-01-16 08:39:00,3.16,6,Clear,5,2,7,25.9
4332,2025-02-17 01:14:00,1.76,9,Cloudy,1,3,13,29.3
4333,2025-03-09 15:29:00,4.68,4,Clear,4,4,22,48.9
4334,2025-01-01 12:43:00,6.62,8,Rain,3,3,16,56.1
4335,2025-01-22 20:23:00,4.12,4,Clear,3,4,13,33.3
4336,2025-02-07 17:28:00,1.02,2,Clear,2,1,22,26.7
4337,2025-02-01 09:48:00,6.19,8,Clear,4,4,17,48.0
4338,2025-01-14 20:29:00,9.07,7,Clear,5,3,18,60.0
4339,2025-02-06 06:46:00,4.14,4,Clear,0,0,14,25.8
4340,2025-01-28 05:28:00,2.56,9,Clear,1,1,7,16.7
4341,2025-03-24 18:10:00,4.7,9,Clear,0,2,11,33.4
4342,2025-03-06 16:31:00,0.96,8,Rain,2,1,22,39.4
4343,2025-03-05 13:57:00,8.29,1,Cloudy,3,1,20,50.1
4344,2025-02-04 11:08:00,8.35,7,Clear,5,2,21,52.4
